casilla_id,anno,CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,NUM_ACTA_IMPRESO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,CI,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PVEM-PT-MORENA,PVEM-PT,PVEM-MORENA,PT-MORENA,CANDIDATO/A NO REGISTRADO/A,VOTOS NULOS,TOTAL_VOTOS_CALCULADOS,LISTA_NOMINAL_CASILLA,OBSERVACIONES,MECANISMOS_TRASLADO,FECHA_HORA
DPFED-00081-0df08b7ee9464a07b85a9f685a9368ac,2021,'190384C0100',190384C0100110585,19,NUEVO LEÓN,1,SANTA CATARINA,384,1,C,0,Urbana,2,398,64,2,2,3,42,16,0,1,1,0,0,0,0,0,0,0,0,0,0,2,531,688,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:57
DPFED-00082-6ff9da822c8b45cab8f013a5b162a4d9,2021,'190385B0100',190385B0100109542,19,NUEVO LEÓN,1,SANTA CATARINA,385,1,B,0,Urbana,2,388,58,1,2,0,42,18,1,0,1,0,0,0,0,0,0,0,0,0,0,3,514,678,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:37
DPFED-00083-fd9b1b24eeba45edab4bdd09dfc97a91,2021,'190385C0100',190385C0100109196,19,NUEVO LEÓN,1,SANTA CATARINA,385,1,C,0,Urbana,2,392,64,2,1,0,38,5,2,1,0,0,0,0,0,0,0,0,0,0,0,2,507,677,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:24
DPFED-00084-8193bea21ffa47b19ef179fc2fb4ad19,2021,'190386B0100',190386B0100109543,19,NUEVO LEÓN,1,SANTA CATARINA,386,1,B,0,Urbana,2,300,58,0,0,0,45,7,0,0,1,0,0,0,0,0,0,0,0,0,0,2,413,548,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:22
DPFED-00085-9264e4395a764585be7d2cd0a881ac69,2021,'190386C0100',190386C0100110586,19,NUEVO LEÓN,1,SANTA CATARINA,386,1,C,0,Urbana,2,294,57,0,2,1,49,14,0,0,2,0,0,0,0,0,0,0,0,0,0,5,424,548,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:22
DPFED-00086-41f8df072cf741738bb33504fb6d18c7,2021,'190386C0200',190386C0200110587,19,NUEVO LEÓN,1,SANTA CATARINA,386,2,C,0,Urbana,2,299,55,1,0,0,37,12,0,0,2,0,0,0,0,0,0,0,0,0,0,4,410,547,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:31
DPFED-00087-15ca284a811649b0ab7da7034a707724,2021,'190387B0100',190387B0100109544,19,NUEVO LEÓN,1,SANTA CATARINA,387,1,B,0,Urbana,2,352,51,1,1,0,38,12,0,0,1,0,0,0,0,0,0,0,0,0,0,2,458,600,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:57
DPFED-00088-60825c333bde48de9596594df750a342,2021,'190387C0200',190387C0200108022,19,NUEVO LEÓN,1,SANTA CATARINA,387,2,C,0,Urbana,2,353,78,0,1,0,23,9,0,0,3,0,0,0,0,0,0,0,0,0,1,2,470,600,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:29
DPFED-00089-4d088e492ac549358b103503f38f36e8,2021,'190387C0100',190387C0100108021,19,NUEVO LEÓN,1,SANTA CATARINA,387,1,C,0,Urbana,2,356,60,0,2,0,33,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,461,600,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:43
DPFED-00090-1dabde8aaa1c48c988ca795bac444616,2021,'190388B0100',190388B0100109545,19,NUEVO LEÓN,1,SANTA CATARINA,388,1,B,0,Urbana,2,255,58,1,7,3,69,31,1,1,4,0,0,0,0,0,0,0,0,0,0,6,436,672,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:09
DPFED-00091-6113e14f668a47cc85bab25764135dd3,2021,'190388C0400',190388C0400108026,19,NUEVO LEÓN,1,SANTA CATARINA,388,4,C,0,Urbana,2,271,52,3,3,1,58,33,2,0,4,0,0,0,0,0,0,0,0,0,0,5,432,671,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:33
DPFED-00092-e2205d1f8abc4c6a80bba8a470483546,2021,'190388C0300',190388C0300108025,19,NUEVO LEÓN,1,SANTA CATARINA,388,3,C,0,Urbana,2,225,65,3,7,4,60,24,4,1,3,0,0,0,0,0,0,0,0,0,0,1,397,671,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:01
DPFED-00093-38596be816d444a68ee943b1a0a52b73,2021,'190388C0200',190388C0200108024,19,NUEVO LEÓN,1,SANTA CATARINA,388,2,C,0,Urbana,2,247,62,1,3,2,63,32,0,1,4,0,0,0,0,0,0,0,0,0,0,9,424,672,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:42
DPFED-00094-528d13e207b446a488ffe10db18311b7,2021,'190388C0100',190388C0100108023,19,NUEVO LEÓN,1,SANTA CATARINA,388,1,C,0,Urbana,2,262,58,2,3,3,45,27,3,0,8,0,0,0,0,0,0,0,0,0,0,5,416,672,Recuento (Para recuento (SRA)),-,09/06/2021 17:06:15
DPFED-00095-7841df1e512e40bcaaed2ecd9a5b0278,2021,'190389B0100',190389B0100109546,19,NUEVO LEÓN,1,SANTA CATARINA,389,1,B,0,Urbana,2,465,68,0,0,0,28,8,0,1,2,0,0,0,0,0,0,0,0,0,0,2,574,721,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:00
DPFED-00096-cf1fd7af8dae4b0c9cc29609950d8931,2021,'190389C0600',190389C0600111017,19,NUEVO LEÓN,1,SANTA CATARINA,389,6,C,0,Urbana,2,498,40,3,0,0,32,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,581,720,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:31
DPFED-00097-f95ab9080b11498aa2320013dab33e94,2021,'190389C0500',190389C0500111016,19,NUEVO LEÓN,1,SANTA CATARINA,389,5,C,0,Urbana,2,452,43,0,1,0,34,9,1,0,8,0,0,0,0,0,0,0,0,0,0,1,549,721,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:28
DPFED-00098-5cba250ddee54c39b8812dc2eebbc330,2021,'190389C0400',190389C0400109209,19,NUEVO LEÓN,1,SANTA CATARINA,389,4,C,0,Urbana,2,479,46,1,1,0,34,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,578,721,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:25
DPFED-00099-0ba4f70280d24521a55ae40fbc630ae7,2021,'190389C0100',190389C0100108027,19,NUEVO LEÓN,1,SANTA CATARINA,389,1,C,0,Urbana,2,511,38,0,2,0,38,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,597,721,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:15
DPFED-00100-1f6f8701ec5e4969b105034eb1880d16,2021,'190389C0200',190389C0200108028,19,NUEVO LEÓN,1,SANTA CATARINA,389,2,C,0,Urbana,2,476,54,1,0,0,35,11,0,0,3,0,0,0,0,0,0,0,0,0,0,1,581,721,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:26
DPFED-00101-81324f56446747038048bd9ab1ba1f61,2021,'190389C0300',190389C0300108029,19,NUEVO LEÓN,1,SANTA CATARINA,389,3,C,0,Urbana,2,492,47,0,1,2,26,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,577,721,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:28
DPFED-00102-80121c77f2f049598d020cf6c8232307,2021,'190390B0100',190390B0100109547,19,NUEVO LEÓN,1,SANTA CATARINA,390,1,B,0,Urbana,2,408,77,1,1,2,37,18,1,0,1,0,0,0,0,0,0,0,0,0,1,4,551,690,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:26
DPFED-00103-b00105aca08443f0b2909f6e0a96531d,2021,'190390C0500',190390C0500111021,19,NUEVO LEÓN,1,SANTA CATARINA,390,5,C,0,Urbana,2,419,47,0,1,0,35,10,1,0,2,0,0,0,0,0,0,0,0,0,0,2,517,690,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:10
DPFED-00104-c43f3d78e3cc471993e1f2c4a8b4416b,2021,'190390C0100',190390C0100111018,19,NUEVO LEÓN,1,SANTA CATARINA,390,1,C,0,Urbana,2,412,66,3,0,0,31,15,1,0,2,0,0,0,0,0,0,0,0,0,0,3,533,690,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:15
DPFED-00105-597874718a274bd3ab2fb37a17f7d098,2021,'190390C0200',190390C0200111019,19,NUEVO LEÓN,1,SANTA CATARINA,390,2,C,0,Urbana,2,428,74,1,1,0,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,690,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:28
DPFED-00106-d876b155efc141f4bc0599a364a5b8fe,2021,'190390C0300',190390C0300111020,19,NUEVO LEÓN,1,SANTA CATARINA,390,3,C,0,Urbana,2,413,72,2,2,0,28,12,0,0,3,0,0,0,0,0,0,0,0,0,0,1,533,690,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:19
DPFED-00107-4939dfeddbf34e47bafb4b1bc8101df7,2021,'190390C0400',190390C0400109210,19,NUEVO LEÓN,1,SANTA CATARINA,390,4,C,0,Urbana,2,417,55,2,2,0,36,3,2,0,4,0,0,0,0,0,0,0,0,0,0,9,530,690,Recuento (Para recuento (SRA)),-,09/06/2021 20:06:18
DPFED-00108-aad9a77f1c0749e693751606250e74f9,2021,'190390C0600',190390C0600111022,19,NUEVO LEÓN,1,SANTA CATARINA,390,6,C,0,Urbana,2,411,61,2,0,2,43,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,536,689,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:09
DPFED-00109-3230f0a30ad14742874e753c540666a2,2021,'190391B0100',190391B0100109548,19,NUEVO LEÓN,1,SANTA CATARINA,391,1,B,0,Urbana,2,352,61,1,1,1,36,14,1,0,0,0,0,0,0,0,0,0,0,0,0,4,471,611,Recuento (Para recuento (SRA)),-,09/06/2021 20:06:41
DPFED-00110-64d554cd28dd47f59626adfa139de1a3,2021,'190391C0200',190391C0200110987,19,NUEVO LEÓN,1,SANTA CATARINA,391,2,C,0,Urbana,2,418,59,0,1,0,23,11,0,1,2,0,0,0,0,0,0,0,0,0,0,2,517,610,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:25
DPFED-00111-694a2012aee4408c9bbcd398c4fe0d04,2021,'190391C0100',190391C0100111023,19,NUEVO LEÓN,1,SANTA CATARINA,391,1,C,0,Urbana,2,375,60,1,0,2,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,611,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:25
DPFED-00112-8d9a518ccd5949adbd788baef013941c,2021,'190392B0100',190392B0100109549,19,NUEVO LEÓN,1,SANTA CATARINA,392,1,B,0,Urbana,2,425,67,0,4,0,36,12,0,0,2,0,0,0,0,0,0,0,0,0,0,3,549,720,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:00
DPFED-00113-c71d33e334414229844d03fe23a3aa76,2021,'190392C0100',190392C0100109211,19,NUEVO LEÓN,1,SANTA CATARINA,392,1,C,0,Urbana,2,424,66,1,0,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,531,719,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:32
DPFED-00114-b653f03721a4484ab37a8a16c29b1a33,2021,'190393B0100',190393B0100109550,19,NUEVO LEÓN,1,SANTA CATARINA,393,1,B,0,Urbana,2,316,54,1,2,0,36,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,421,561,Recuento (Para recuento (SRA)),-,09/06/2021 20:06:49
DPFED-00115-1b911e3346084b3c938e86e1880bf298,2021,'190393C0100',190393C0100111024,19,NUEVO LEÓN,1,SANTA CATARINA,393,1,C,0,Urbana,2,297,49,0,2,1,45,9,0,0,2,0,0,0,0,0,0,0,0,0,0,3,408,560,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:24
DPFED-00116-207dc200db5a45b5b67da37eee3a7226,2021,'190394B0100',190394B0100109551,19,NUEVO LEÓN,1,SANTA CATARINA,394,1,B,0,Urbana,2,264,47,0,3,0,45,16,0,0,1,0,0,0,0,0,0,0,0,0,1,3,380,506,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:34
DPFED-00117-35b493dffbfa4d209320bcb7de80d276,2021,'190394C0100',190394C0100109197,19,NUEVO LEÓN,1,SANTA CATARINA,394,1,C,0,Urbana,2,281,50,3,1,1,36,6,0,1,2,0,0,0,0,0,0,0,0,0,0,2,383,505,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:18
DPFED-00118-417775f39bd445e38d37a8364188fb2d,2021,'190395B0100',190395B0100109552,19,NUEVO LEÓN,1,SANTA CATARINA,395,1,B,0,Urbana,2,344,67,3,4,1,54,15,0,0,2,0,0,0,0,0,0,0,0,0,1,4,495,745,Recuento (Para recuento (SRA)),-,09/06/2021 18:06:13
DPFED-00119-7569a643e0df4e0fbf6a384c717c166b,2021,'190396B0100',190396B0100109553,19,NUEVO LEÓN,1,SANTA CATARINA,396,1,B,0,Urbana,2,398,76,1,2,0,50,20,0,0,2,0,0,0,0,0,0,0,0,0,1,5,555,711,Recuento (Para recuento (SRA)),-,09/06/2021 20:06:06
DPFED-00120-a46b1ccdc0a4425fae1f2fc69309e6c0,2021,'190397B0100',190397B0100109554,19,NUEVO LEÓN,1,SANTA CATARINA,397,1,B,0,Urbana,2,413,48,2,1,1,26,10,0,0,3,0,0,0,0,0,0,0,0,0,0,1,505,642,Recuento (Para recuento (SRA)),-,09/06/2021 22:06:56
DPFED-00121-83608f6f29ed4026b35229ee2ca6ff8e,2021,'190397C0100',190397C0100109198,19,NUEVO LEÓN,1,SANTA CATARINA,397,1,C,0,Urbana,2,382,52,1,0,0,27,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,473,642,Recuento (Para recuento (SRA)),-,09/06/2021 19:06:29
DPFED-00122-924749b08b674d97b4f0fef3dd68ed03,2021,'190398B0100',190398B0100109555,19,NUEVO LEÓN,1,SANTA CATARINA,398,1,B,0,Urbana,2,446,48,0,2,2,27,11,1,0,1,0,0,0,0,0,0,0,0,0,0,2,540,684,Recuento (Para recuento (SRA)),-,09/06/2021 20:06:20
DPFED-00123-ad8edebf8d0f4c6e92f7203a76da8405,2021,'190398C0100',190398C0100109199,19,NUEVO LEÓN,1,SANTA CATARINA,398,1,C,0,Urbana,2,441,50,0,0,1,27,10,0,1,2,0,0,0,0,0,0,0,0,0,0,3,535,683,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:55
DPFED-00124-a4a700ee9b4140279e7153bfd0aa6e52,2021,'190399B0100',190399B0100109556,19,NUEVO LEÓN,1,SANTA CATARINA,399,1,B,0,Urbana,2,340,42,1,1,2,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424,548,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:42
DPFED-00125-b37c9bb979854b31962bb97f081781df,2021,'190399C0100',190399C0100109592,19,NUEVO LEÓN,1,SANTA CATARINA,399,1,C,0,Urbana,2,344,37,1,1,0,25,12,1,1,1,0,0,0,0,0,0,0,0,0,1,1,425,548,Recuento (Para recuento (SRA)),-,09/06/2021 20:06:47
DPFED-00126-414411bb84b6443e9cd3bccc8abb533b,2021,'190400B0100',190400B0100109557,19,NUEVO LEÓN,1,SANTA CATARINA,400,1,B,0,Urbana,2,262,37,0,0,0,27,13,0,0,2,0,0,0,0,0,0,0,0,0,0,3,344,461,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:16
DPFED-00127-6241b1b29e914906a83b458c8a5b3783,2021,'190400C0100',190400C0100109593,19,NUEVO LEÓN,1,SANTA CATARINA,400,1,C,0,Urbana,2,277,33,1,2,3,22,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,349,460,Recuento (Para recuento (SRA)),-,09/06/2021 20:06:54
DPFED-00128-260b5a8ad80a4139989b1834ec87af5c,2021,'190401B0100',190401B0100109558,19,NUEVO LEÓN,1,SANTA CATARINA,401,1,B,0,Urbana,2,298,32,0,3,0,24,16,0,1,3,0,0,0,0,0,0,0,0,0,0,3,380,540,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:03
DPFED-00129-9f2da6be1a4e4ddd860876362017ae47,2021,'190401C0200',190401C0200109213,19,NUEVO LEÓN,1,SANTA CATARINA,401,2,C,0,Urbana,2,250,26,2,1,5,42,18,1,1,4,0,0,0,0,0,0,0,0,0,0,1,351,539,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:58
DPFED-00130-55e3a6cc9aaf4fd397530752b71dff88,2021,'190401C0100',190401C0100109212,19,NUEVO LEÓN,1,SANTA CATARINA,401,1,C,0,Urbana,2,248,58,0,0,2,36,17,1,0,2,0,0,0,0,0,0,0,0,0,0,4,368,540,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:50
DPFED-00131-77b8d6a590604ac6890488e5a1fceafa,2021,'190402B0100',190402B0100109559,19,NUEVO LEÓN,1,SANTA CATARINA,402,1,B,0,Urbana,2,419,55,0,1,5,44,8,3,1,0,0,0,0,0,0,0,0,0,0,0,2,538,679,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:38
DPFED-00132-1cfaac42a57c4ffcb1d2e7d22bb81493,2021,'190402C0300',190402C0300109202,19,NUEVO LEÓN,1,SANTA CATARINA,402,3,C,0,Urbana,2,463,39,0,2,1,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,541,678,Recuento (Para recuento (SRA)),-,09/06/2021 22:06:01
DPFED-00133-77591bd8f3a44cec8827c3413ce49d21,2021,'190402C0200',190402C0200109201,19,NUEVO LEÓN,1,SANTA CATARINA,402,2,C,0,Urbana,2,462,43,0,1,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,678,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:21
DPFED-00134-fe375c88e53e48238d9e8a6a0746d93f,2021,'190402C0100',190402C0100109200,19,NUEVO LEÓN,1,SANTA CATARINA,402,1,C,0,Urbana,2,454,32,0,1,1,38,9,1,0,1,0,0,0,0,0,0,0,0,0,0,2,539,678,Recuento (Para recuento (SRA)),-,09/06/2021 22:06:40
DPFED-00135-f3026a2db3c340c980b2dac006061aea,2021,'190403B0100',190403B0100109560,19,NUEVO LEÓN,1,SANTA CATARINA,403,1,B,0,Urbana,2,359,37,2,1,0,30,9,2,0,1,0,0,0,0,0,0,0,0,0,2,5,448,598,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:25
DPFED-00136-53f087f444d9433293d926f1100b94c3,2021,'190403C0100',190403C0100109203,19,NUEVO LEÓN,1,SANTA CATARINA,403,1,C,0,Urbana,2,368,31,0,3,2,29,11,1,0,1,0,0,0,0,0,0,0,0,0,0,3,449,598,Recuento (Para recuento (SRA)),-,09/06/2021 22:06:16
DPFED-00137-4fbb859988a94394bceb7e7387620dea,2021,'190403C0200',190403C0200109594,19,NUEVO LEÓN,1,SANTA CATARINA,403,2,C,0,Urbana,2,336,51,0,2,0,38,15,3,2,2,0,0,0,0,0,0,0,0,0,0,3,452,598,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:46
DPFED-00138-f219964913c94286a259f65aef40b39e,2021,'190404B0100',190404B0100109561,19,NUEVO LEÓN,1,SANTA CATARINA,404,1,B,0,Urbana,2,400,38,1,3,2,28,8,0,0,5,0,0,0,0,0,0,0,0,0,0,3,488,621,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:29
DPFED-00139-5c5a86c9776d491c81a4789eed4d36bb,2021,'190404C0100',190404C0100109595,19,NUEVO LEÓN,1,SANTA CATARINA,404,1,C,0,Urbana,2,382,66,0,1,0,20,8,1,0,2,0,0,0,0,0,0,0,0,0,0,1,481,620,Recuento (Para recuento (SRA)),-,09/06/2021 20:06:06
DPFED-00140-ea57042c01094c88820fd74a8eb3b6eb,2021,'190404C0200',190404C0200109596,19,NUEVO LEÓN,1,SANTA CATARINA,404,2,C,0,Urbana,2,424,40,0,1,1,23,6,2,0,2,0,0,0,0,0,0,0,0,0,1,1,501,620,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:01
DPFED-00141-4c6ce5d999e3421dbf6eadfe9c87e550,2021,'190405B0100',190405B0100109562,19,NUEVO LEÓN,1,SANTA CATARINA,405,1,B,0,Urbana,2,286,29,0,2,0,31,21,0,0,1,0,0,0,0,0,0,0,0,0,0,3,373,487,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:20
DPFED-00142-8f2d8f9c17f5448081fd1f50defd2095,2021,'190405C0100',190405C0100109204,19,NUEVO LEÓN,1,SANTA CATARINA,405,1,C,0,Urbana,2,292,41,0,2,0,28,15,1,1,2,0,0,0,0,0,0,0,0,0,0,2,384,487,Recuento (Para recuento (SRA)),-,09/06/2021 20:06:23
DPFED-00143-9a17455b8a4843de8a962e8f930d22cf,2021,'190406B0100',190406B0100109563,19,NUEVO LEÓN,1,SANTA CATARINA,406,1,B,0,Urbana,2,298,49,0,3,0,44,27,3,1,0,0,0,0,0,0,0,0,0,0,0,3,428,635,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:10
DPFED-00144-1e49e994d3f346a6b36962475eef9834,2021,'190406C0100',190406C0100109597,19,NUEVO LEÓN,1,SANTA CATARINA,406,1,C,0,Urbana,2,294,53,1,4,0,42,28,0,1,4,0,0,0,0,0,0,0,0,0,0,6,433,635,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:09
DPFED-00145-bb8a7eca7d644915adfb8aba51062445,2021,'190407B0100',190407B0100109564,19,NUEVO LEÓN,1,SANTA CATARINA,407,1,B,0,Urbana,2,369,59,1,3,1,33,10,1,2,5,0,0,0,0,0,0,0,0,0,0,3,487,671,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:12
DPFED-00146-c6dd97ae71fa4fb6ac61c3a3688cc34a,2021,'190407C0100',190407C0100109600,19,NUEVO LEÓN,1,SANTA CATARINA,407,1,C,0,Urbana,2,351,50,0,0,1,49,12,0,0,4,0,0,0,0,0,0,0,0,0,0,2,469,671,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:05
DPFED-00147-eca58840610244b78d8c90e6607158d7,2021,'190408B0100',190408B0100109565,19,NUEVO LEÓN,1,SANTA CATARINA,408,1,B,0,Urbana,2,466,67,2,0,0,35,14,2,0,2,0,0,0,0,0,0,0,0,0,0,1,589,734,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:04
DPFED-00148-4d0b3a62e751434b8f0fe1020a77e400,2021,'190408C0100',190408C0100106902,19,NUEVO LEÓN,1,SANTA CATARINA,408,1,C,0,Urbana,2,476,58,1,3,0,30,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,582,733,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:23
DPFED-00149-02987ec2f57f47649a7856bc9de6beda,2021,'190408S0100',190408S0100580,19,NUEVO LEÓN,1,SANTA CATARINA,408,1,S,0,Urbana,2EMR,472,193,5,11,2,86,56,1,3,3,0,0,0,0,0,0,0,0,0,0,12,844,0,Cotejo (Levantada en Casilla),-,09/06/2021 14:06:46
DPFED-00150-b1b97e6a6e074db8b8403dc507dc38fe,2021,'190408S0100',190408S0100106904,19,NUEVO LEÓN,1,SANTA CATARINA,408,1,S,0,Urbana,2ERP,25,7,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,Cotejo (Levantada en Consejo Distrital),-,10/06/2021 00:06:59
DPFED-00151-e2e2b84ebff643119d07ddd4a5b17b47,2021,'190409B0100',190409B0100109566,19,NUEVO LEÓN,1,SANTA CATARINA,409,1,B,0,Urbana,2,401,48,2,2,0,29,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,497,597,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:01
DPFED-00152-dc3611573df64f1bb8aac795cf6d98c8,2021,'190409C0300',190409C0300109603,19,NUEVO LEÓN,1,SANTA CATARINA,409,3,C,0,Urbana,2,382,35,1,0,0,31,9,3,1,2,0,0,0,0,0,0,0,0,0,0,1,465,597,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:55
DPFED-00153-e28257e52e58455cbf97305e6f960a7a,2021,'190409C0200',190409C0200109602,19,NUEVO LEÓN,1,SANTA CATARINA,409,2,C,0,Urbana,2,387,43,0,1,0,24,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,464,597,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:29
DPFED-00154-2a8b2426c5fc4ed6942ad00f4bbe3442,2021,'190409C0100',190409C0100110827,19,NUEVO LEÓN,1,SANTA CATARINA,409,1,C,0,Urbana,2,410,46,0,1,0,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,490,597,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:53
DPFED-00155-9505d822b3154aec95dccfc3f2481141,2021,'190410B0100',190410B0100109567,19,NUEVO LEÓN,1,SANTA CATARINA,410,1,B,0,Urbana,2,445,44,1,2,0,30,6,0,1,1,0,0,0,0,0,0,0,0,0,0,4,534,664,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:49
DPFED-00156-67f73714d1144735b169b4869fe3176b,2021,'190410C0100',190410C0100111025,19,NUEVO LEÓN,1,SANTA CATARINA,410,1,C,0,Urbana,2,427,49,1,0,0,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518,663,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:47
DPFED-00157-b7d4dca182f44fd79a651706ef0ce161,2021,'190410C0200',190410C0200111026,19,NUEVO LEÓN,1,SANTA CATARINA,410,2,C,0,Urbana,2,425,42,1,3,0,26,5,1,0,3,0,0,0,0,0,0,0,0,0,0,5,511,663,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:43
DPFED-00158-519857345dd042af8ff253327d6cd368,2021,'190410C0300',190410C0300111027,19,NUEVO LEÓN,1,SANTA CATARINA,410,3,C,0,Urbana,2,427,37,0,3,1,31,13,0,0,1,0,0,0,0,0,0,0,0,0,0,3,516,663,Recuento (Para recuento (SRA)),-,09/06/2021 21:06:32
DPFED-00159-255fc6c0ed2a449782217d4d0540967f,2021,'190411B0100',190411B0100109568,19,NUEVO LEÓN,1,SANTA CATARINA,411,1,B,0,Urbana,2,385,49,1,3,0,34,10,1,0,2,0,0,0,0,0,0,0,0,0,0,3,488,603,Recuento (Para recuento (SRA)),-,09/06/2021 22:06:25
DPFED-00160-ec84b9467c244a4cbc43ead18d387b09,2021,'190411C0300',190411C0300109604,19,NUEVO LEÓN,1,SANTA CATARINA,411,3,C,0,Urbana,2,396,38,0,2,0,38,13,1,0,0,0,0,0,0,0,0,0,0,0,0,3,491,602,Recuento (Para recuento (SRA)),-,09/06/2021 22:06:16
DPFED-00161-70dd9492860d4ff4babb7d1ef4236bc5,2021,'190411C0200',190411C0200109601,19,NUEVO LEÓN,1,SANTA CATARINA,411,2,C,0,Urbana,2,400,40,0,1,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,477,602,Cotejo (Levantada en Casilla),-,09/06/2021 10:06:35
DPFED-00162-15050d4641f94455be6ef5d7adabe018,2021,'190411C0100',190411C0100110828,19,NUEVO LEÓN,1,SANTA CATARINA,411,1,C,0,Urbana,2,404,39,0,0,2,37,11,1,0,0,0,0,0,0,0,0,0,0,0,0,4,498,602,Recuento (Para recuento (SRA)),-,09/06/2021 22:06:48
